[QUOTE_DATE],[UNDERLYING_LAST],[EXPIRE_DATE],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_BID],[C_ASK],[STRIKE]
2010-06-01,1070.010000,2010-06-17,16.000000,0.475820,0.005230,0.917260,-0.845480,0.214250,0.332090,,25.810000,28.410000,1075.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.447670,0.005350,0.911130,-0.816140,0.203320,0.322960,,22.710000,25.400000,1080.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.419850,0.005400,0.900890,-0.791210,0.191990,0.316490,,19.800000,22.990000,1085.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.390250,0.005350,0.884760,-0.763410,0.180130,0.309550,,17.500000,20.390000,1090.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.362260,0.005340,0.864380,-0.734410,0.167990,0.305060,38.000000,15.400000,18.100000,1095.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.334000,0.005300,0.839170,-0.703790,0.155720,0.300570,,13.500000,16.000000,1100.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.306150,0.005170,0.809850,-0.673220,0.143330,0.296920,29.000000,11.910000,14.100000,1105.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.280040,0.005000,0.776170,-0.639480,0.131600,0.294030,,10.400000,12.390000,1110.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.250870,0.004810,0.733780,-0.588710,0.118740,0.286450,96.000000,8.890000,10.300000,1115.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.222880,0.004640,0.689030,-0.541340,0.105440,0.281360,,7.400000,8.800000,1120.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.200570,0.004350,0.646710,-0.504510,0.094940,0.279650,,6.400000,7.600000,1125.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.174800,0.004080,0.594580,-0.452580,0.083550,0.273390,,5.000000,6.500000,1130.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.153210,0.003810,0.546510,-0.411990,0.072970,0.269830,34.000000,4.400000,5.290000,1135.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.135470,0.003500,0.502500,-0.377040,0.065320,0.269200,,3.810000,4.510000,1140.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.115050,0.003200,0.450070,-0.330220,0.055240,0.264400,196.000000,3.000000,3.700000,1145.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.096110,0.002810,0.395040,-0.283680,0.046840,0.258930,,2.400000,2.890000,1150.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.082800,0.002560,0.352850,-0.252320,0.039640,0.257720,270.000000,1.890000,2.500000,1155.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.071030,0.002290,0.313510,-0.222750,0.034730,0.257060,523.000000,1.600000,2.050000,1160.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.059240,0.002010,0.274060,-0.192120,0.028980,0.254960,202.000000,1.200000,1.750000,1165.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.049380,0.001720,0.235990,-0.163870,0.024390,0.252820,,1.000000,1.350000,1170.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.039590,0.001530,0.198470,-0.135020,0.019440,0.249090,,0.800000,1.000000,1175.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.032260,0.001210,0.166660,-0.111620,0.015510,0.247450,,0.590000,0.800000,1180.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.029130,0.001160,0.156000,-0.106630,0.014580,0.252410,90.000000,0.500000,0.800000,1185.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.024400,0.000970,0.132800,-0.090850,0.011570,0.252010,,0.440000,0.590000,1190.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.020650,0.000890,0.118050,-0.080600,0.010090,0.254150,134.000000,0.390000,0.510000,1195.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.017150,0.000740,0.097810,-0.066680,0.008240,0.252110,,0.300000,0.400000,1200.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.016060,0.000680,0.091290,-0.063100,0.007300,0.257560,29.000000,0.250000,0.410000,1205.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.014220,0.000630,0.084600,-0.059320,0.006630,0.261750,13.000000,0.250000,0.350000,1210.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.012410,0.000540,0.073840,-0.050870,0.006250,0.263390,10.000000,0.200000,0.300000,1215.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.011190,0.000510,0.066840,-0.047040,0.004920,0.266390,20.000000,0.150000,0.300000,1220.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.009270,0.000460,0.060800,-0.042880,0.004960,0.269300,,0.140000,0.250000,1225.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.008540,0.000410,0.053800,-0.039130,0.003850,0.272000,33.000000,0.150000,0.210000,1230.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.009680,0.000390,0.058130,-0.043970,0.004700,0.282740,15.000000,0.150000,0.250000,1235.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.007530,0.000260,0.046950,-0.033950,0.003880,0.280170,33.000000,0.090000,0.200000,1240.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.007090,0.000310,0.045860,-0.034490,0.003630,0.286940,23.000000,0.100000,0.200000,1245.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.006240,0.000260,0.039340,-0.029980,0.002800,0.287850,133.000000,0.100000,0.150000,1250.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.007240,0.000270,0.044140,-0.034970,0.003450,0.300370,20.000000,0.100000,0.190000,1255.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.004620,0.000210,0.032210,-0.024750,0.001850,0.293400,40.000000,0.050000,0.150000,1260.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.004270,0.000200,0.031820,-0.025230,0.002150,0.299110,29.000000,0.050000,0.160000,1265.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.004410,0.000180,0.031320,-0.025290,0.002640,0.305220,50.000000,0.050000,0.150000,1270.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.003490,0.000100,0.024650,-0.019320,0.001580,0.302400,125.000000,0.040000,0.100000,1275.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.004390,0.000160,0.030140,-0.024810,0.002440,0.317190,5.000000,0.050000,0.160000,1280.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.003210,0.000130,0.024480,-0.019840,0.001850,0.314010,63.000000,0.050000,0.100000,1285.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.002030,0.000060,0.017450,-0.014290,0.001210,0.308270,2.000000,0.000000,0.100000,1290.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.002500,0.000110,0.017700,-0.014380,0.000850,0.313860,51.000000,0.000000,0.110000,1295.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000900,0.000070,0.010580,-0.007760,0.000440,0.300170,380.000000,0.000000,0.050000,1300.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001880,0.000100,0.016520,-0.014130,0.001360,0.324450,10.000000,0.000000,0.090000,1305.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.003290,0.000090,0.022660,-0.020200,0.001200,0.343130,15.000000,0.000000,0.150000,1310.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.003490,0.000110,0.022490,-0.019840,0.001780,0.349050,6.000000,0.000000,0.160000,1315.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.002070,0.000060,0.016130,-0.014400,0.000670,0.341630,1.000000,0.000000,0.100000,1320.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001080,0.000050,0.009650,-0.007880,0.000380,0.326450,10.000000,0.000000,0.050000,1325.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001130,0.000010,0.009680,-0.007360,0.000970,0.331410,0.000000,0.000000,0.050000,1330.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001030,0.000100,0.008890,-0.007680,0.000430,0.337020,0.000000,0.000000,0.050000,1335.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000920,0.000060,0.008720,-0.007300,0.000630,0.342070,1.000000,0.000000,0.050000,1340.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000960,0.000060,0.009160,-0.008070,0.000460,0.346830,0.000000,0.000000,0.050000,1345.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001530,0.000050,0.008630,-0.007750,0.000380,0.351530,0.000000,0.000000,0.050000,1350.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001290,-0.000010,0.009030,-0.008160,0.000120,0.362560,0.000000,0.000000,0.040000,1360.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000950,0.000020,0.008520,-0.008200,0.000770,0.371410,0.000000,0.000000,0.050000,1370.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000760,0.000070,0.008400,-0.007550,0.000220,0.382460,0.000000,0.000000,0.040000,1380.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001260,0.000030,0.008130,-0.007630,0.000210,0.392170,0.000000,0.000000,0.050000,1390.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001160,0.000010,0.007920,-0.007670,0.000520,0.401270,0.000000,0.000000,0.060000,1400.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000500,0.000080,0.007680,-0.007930,0.000350,0.425240,0.000000,0.000000,0.050000,1425.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000540,0.000060,0.007290,-0.007930,0.000250,0.447940,0.000000,0.000000,0.040000,1450.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000590,0.000070,0.006880,-0.008370,0.000110,0.471750,0.000000,0.000000,0.060000,1475.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000840,0.000070,0.006770,-0.008050,0.000770,0.493310,,0.000000,0.050000,1500.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001110,-0.000010,0.006360,-0.008120,0.000680,0.534930,0.000000,0.000000,0.050000,1550.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000650,0.000010,0.005490,-0.008210,0.000160,0.577480,0.000000,0.000000,0.050000,1600.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000380,0.000060,0.005810,-0.008560,0.000650,0.616670,,0.000000,0.050000,1650.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.001080,0.000040,0.005520,-0.009010,0.000510,0.656020,0.000000,0.000000,0.050000,1700.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000410,0.000030,0.005190,-0.008840,-0.000120,0.692960,0.000000,0.000000,0.050000,1750.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000120,0.000010,0.004730,-0.008390,0.000260,0.728400,0.000000,0.000000,0.050000,1800.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000750,-0.000010,0.004210,-0.008640,-0.000060,0.796220,0.000000,0.000000,0.050000,1900.000000
2010-06-01,1070.010000,2010-06-17,16.000000,0.000140,-0.000020,0.003820,-0.009500,0.000150,0.861270,0.000000,0.000000,0.050000,2000.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,666.410000,670.500000,400.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,616.400000,620.490000,450.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,566.510000,570.500000,500.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,516.500000,520.600000,550.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,466.600000,470.700000,600.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,416.800000,420.800000,650.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,367.010000,371.100000,700.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,342.210000,346.400000,725.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,317.500000,321.590000,750.000000
2010-06-01,1070.010000,2010-06-30,29.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,,292.900000,297.010000,775.000000
